ID,Date,Text
4295000786,"7 October 2023, 15:41:14","#عاجل القناة 13 العبرية:
خلية من حماس تسللت مجددا إلى سديروت
https://t.me/mumenjmmeqdad"
4295000787,"7 October 2023, 15:49:45","#عاجل يديعوت أحرونوت:
الاشتباكات جارية في 7 مستوطنات وحماس سيطرت على 3 بالكامل"
4295000788,"7 October 2023, 15:56:45","ألموغ بوكير:
هناك 50 رهينة في كيبوتس بئيري"
4295000789,"7 October 2023, 16:05:21","مستشفى سوروكا:
حتى الآن استقبلنا 370 مصابا، بينهم 77 في حالة حرجة وخطيرة"
4295000790,"7 October 2023, 16:11:43","يديعوت أحرونوت:
مروحية نقلت إلى مستشفى بيلنسون مصابين بأعيرة نارية من نيران عناصر حماس، وحالتهما خطيرة."
4295000791,"7 October 2023, 16:15:54",العاروري للجزيرة: أسرنا ضباطا إسرائيليين كبار
4295000792,"7 October 2023, 16:16:54","قناة كان العبرية:
نائب زعيم حماس: ""لدينا عدد كبير من الأسرى الإسرائيليين، بينهم ضباط كبار""."
4295000793,"7 October 2023, 16:22:07","يوسي ميلمان:
لا شك أن حماس ستطالب بصفقة تبادل أسرى غير مسبوقة، لديهم جثث ورهائن وأسرى وسيطالبون بالإفراج عن آلاف الأسرى الفلسطينيين - ويوجد في السجون نحو 7 آلاف أسير فلسطيني."
4295000794,"7 October 2023, 17:30:34","مكتب نتتنياهو:
اتصل الرئيس الأمريكي جو بايدن برئيس الوزراء بنيامين نتنياهو وأكد أن الولايات المتحدة تقف إلى جانب إسرائيل وتدعم حق إسرائيل في الدفاع عن نفسها بشكل كامل، وشكر رئيس الوزراء، الرئيس الأمريكي على دعمه غير المشروط وأوضح أنه ستكون هناك حاجة إلى عملية طويلة وقوية تنتصر فيها إسرائيل."
4295000795,"7 October 2023, 18:02:07",هل كان لديكم خلل في تلغرام خلال الساعة الماضية؟
4295000796,"7 October 2023, 18:24:47","مستشفى برزيلاي:
استقبلنا 242 مصابا بنيران حماس منهم 39 بحالة موت سريري و39 خطيرة"
4295000797,"7 October 2023, 18:29:24",صفارات الإنذار تدوي مجددا في غلاف غزة
4295000798,"7 October 2023, 18:33:11","القناة 12 العبرية:
لابيد لنتنياهو: ""مستعدون لتشكيل حكومة طوارئ لإدارة المعركة المطولة"""
4295000799,"7 October 2023, 18:37:24","القناة 12 العبرية:
قيادة الجبهة الداخلية تأمر سكان غلاف غزة ومدن سديروت ونتيفوت وأوفاكيم وعسقلان بالبقاء في المناطق المحصنة حتى إشعار آخر"
4295000800,"7 October 2023, 18:42:18","المتحدث باسم الجيش الإسرائيلي:
نقصف الآن أهدافاً لمنظمة حماس في قطاع غزة، تفاصيل لاحقا"
4295000801,"7 October 2023, 18:48:35","القناة 12 العبرية:
مسلحو حماس يهددون بتفجير منزل بعد سيطرتهم عليه بمستوطنة أوفاكيم"
4295000802,"7 October 2023, 19:07:46","منصور عباس:
أدعو العرب واليهود على حد سواء إلى ضبط النفس"
4295000803,"7 October 2023, 19:10:28","يديعوت أحرونوت:
سكان كيبوتس ناحال عوز وكيبوتس بئيري يناشدون الجيش لإنقاذهم من عناصر حماس، قالوا ليديعوت إنهم يختبئون في الغرف المحصنة منذ 12 ساعة دون طعام أو شراب أو كهرباء"
4295000804,"7 October 2023, 19:19:46","يديعوت أحرونوت:
بالتزامن مع القتال: انقطاع التيار الكهربائي وتعطل شبكة الإنترنت في مستوطنات غلاف غزة"
4295000805,"7 October 2023, 19:21:02",صفارات الإنذار تدوي في غلاف غزة
4295000806,"7 October 2023, 19:43:36","وزير الطاقة الإسرائيلي:
أمرت بوقف تزويد قطاع غزة بالكهرباء"
4295000807,"7 October 2023, 20:01:22",صفارات الإنذار تدوي في تل أبيب
4295000808,"7 October 2023, 20:09:58","#عاجل القناة 13 العبرية:
ارتفع عدد القتلى بنيران قوات حماس إلى 150 مستوطنا والمصابين إلى 1100"
4295000809,"7 October 2023, 20:13:07",صفارات الإنذار تدوي في تل أبيب والخضيرة وحولون وريشون لتسيون وبات يام
4295000810,"7 October 2023, 20:18:20","يسرائيل هيوم:
إصابة مباشرة بصاروخ على مبنى في تل أبيب"
4295000811,"7 October 2023, 20:19:51","#عاجل القناة 14 العبرية:
إصابة مستوطنين اثنين في ريشون لتسيون جراء سقوط صاروخ"
4295000812,"7 October 2023, 20:22:54","#عاجل نجمة داوود الحمراء:
إصابة شخصين بجروح خطيرة جراء سقوط صاروخ في ريشون لتسيون"
4295000813,"7 October 2023, 20:33:26","معاريف:
بعد وابل القصف العنيف: الجيش الإسرائيلي يهاجم أهدافًا لحماس في غزة"
4295000814,"7 October 2023, 20:34:08","يسرائيل هيوم:
3 إصابات بجروح خطيرة جراء القصف الصاروخي على ريشون لتسيون ويافنيه"
4295000815,"7 October 2023, 20:38:44",ريشون لتسيون
4295000816,"7 October 2023, 20:48:43","الليكود:
نتنياهو عرض على غانتس ولابيد الدخول في حكومة طوارئ موسعة، بنفس الصيغة التي انضم بموجبها زعيم المعارضة الراحل مناحيم بيغن إلى حكومة أشكول عشية حرب الأيام الستة."
4295000817,"7 October 2023, 20:50:44","#عاجل معاريف:
ارتفع عدد قتلى المستوطنين بنيران حماس إلى 200"
4295000818,"7 October 2023, 21:00:53",صفارات الإنذار تدوي في تل أبيب وحولون ورحوفوت وقاعدة بالماخيم الجوية
4295000819,"7 October 2023, 21:03:19","القناة 12 العبرية:
الاشتباكات لا تزال مستمرة في سديروت
https://t.me/mumenjmmeqdad"
4295000820,"7 October 2023, 21:05:09","يوآف غالانت:
سنغير وجه الواقع في غزة لسنوات قادمة وما كان ليس ما سيكون"
4295000821,"7 October 2023, 21:15:04","ألموغ بوكير:
خلافا للتقارير: لم يسيطر الجيش بعد على كفار عزة"
4295000822,"7 October 2023, 21:18:29","رئيس بلدية بات يام:
سقط صاروخ في حي سكني بالقرب من مجمع تجاري، وهناك إصابتان ودمار كبير"
4295000823,"7 October 2023, 21:20:18",صفارات الإنذار تدوي في تل أبيب
4295000824,"7 October 2023, 21:25:32","القناة 12 العبرية:
نظرا للحساسية الأمنية، تم تحذير وزراء الكابينت من تسريب أي معلومات عن الجلسة"
4295000825,"7 October 2023, 21:28:12","حدشوت حموت:
آثار القصف الصاروخي من غزة على مدن الوسط"
4295000826,"7 October 2023, 21:30:45","#عاجل القناة 12 العبرية:
إصابة العديد من الجنود خلال اشتباكات مع مسلحين من حماس في منطقة عسقلان"
4295000827,"7 October 2023, 21:35:20","قناة كان العبرية:
رئيس الوزراء نتنياهو سيدلي قريبا ببيان لوسائل الإعلام من الكرياه في تل أبيب"
4295000828,"7 October 2023, 21:43:03","#عاجل القناة 12 العبرية:
ارتفع عدد المصابين الإسرائيليين إلى 1452 حتى الآن بنيران عناصر حماس منهم  285 في حالة خطيرة وحرجة جدا والقتلى أكثر من 200 قتيل"
4295000829,"7 October 2023, 21:46:51",صفارات الإنذار تدوي في تل أبيب وحولون ونس تسيونا
4295000830,"7 October 2023, 21:49:03","مكور ريشون:
إصابات الرشقة الأخيرة:
4 إصابات في تل أبيب
2 إصابات خطيرة في ريشون لتسيون
2 إصابات بجروح طفيفة في يفنه
1 إصابة متوسطة في بات يام"
4295000831,"7 October 2023, 21:54:31","يوسي ميلمان:
4 مروحيات إنقاذ تابعة للوحدة 669 الجوية أصيبت خلال المعارك"
4295000832,"7 October 2023, 21:57:18","إذاعة الجيش:
وزير الدفاع يقرر توسيع حالة الطوارئ لتشمل كافة المدن"
4295000833,"7 October 2023, 22:03:07","القناة 12 العبرية:
مسؤولون أمنيون يحذرون وزراء الحكومة: نعترف بمحاولة حماس لتسخير عرب الداخل للمشاركة في التوتر وتوحيد الساحات كما جرى في حارس الأسوار"
4295000834,"7 October 2023, 22:04:38","موقع والا العبري:
1000 مسلح من حماس شاركوا في الاشتباكات بعد تسللهم الحدود"
4295000835,"7 October 2023, 22:18:49","نتنياهو:
في صباح العيد، شنت حماس حربا قاسية وشريرة، سننصتر بها لكن الثمن باهظ للغاية، سننتقم منهم وبقوة على ما فعلوه بنا"
4295000836,"7 October 2023, 22:20:41","نتنياهو:
حماس مسؤولة عن سلامة الأسرى، وسوف تحاسب إسرائيل كل من أساء إليها"
4295000837,"7 October 2023, 22:23:59","نتنياهو:
الحرب ستستغرق وقتا وستكون الأيام المقبلة صعبة"
4295000838,"7 October 2023, 22:28:17","نتنياهو:
ما حدث اليوم لن يتكرر مرة أخرى، والجيش الإسرائيلي سيستخدم كل قوته"
4295000839,"7 October 2023, 22:29:12","أفيغدور ليبرمان:
لا نحتاج إلى الانتقام من حماس، بل نحتاج إلى القضاء على حماس."
4295000840,"7 October 2023, 22:40:12","القناة 13 العبرية:
محاولة هدم مقر شرطة سديروت على مسلحين تحصنوا فيه"
4295000841,"7 October 2023, 22:42:01","تغطية شاملة وسريعة للأحداث من قطاع غزة عبر تلجرام الرسالة:
ننصحكم بالانضمام والمتابعة 

https://t.me/alresalahpress"
4295000842,"7 October 2023, 22:43:18","موقع القناة 7:
اشتباكات عنيفة في كيبوتس بئيري وكفار عزة"
4295000843,"7 October 2023, 22:44:55","إذاعة الجيش:
يوجد أكثر من 300 مستوطن مصاب بحالة حرجة جدا هذا بعد الإعلان عن 250 قتيل"
4295000844,"7 October 2023, 23:04:00",جثث المستوطنين
4295000845,"7 October 2023, 23:08:12","إذاعة الجيش:
اجتماع جديد للكابينت الآن"
4295000846,"7 October 2023, 23:13:36","يسرائيل هيوم:
مخاوف من أن المسلح الذي تحصن في مركز شرطة سديروت، قد تمكن من الانسحاب"
4295000847,"7 October 2023, 23:16:04","#عاجل القناة 12 العبرية:
المسلح في سديروت تمكن من الإنسحاب"
4295000848,"7 October 2023, 23:19:48","القناة 12 العبرية:
اشتباكات عنيفة تدور الآن في سديروت"
4295000849,"7 October 2023, 23:23:28","#عاجل موقع القناة 7:
سمح بالنشر أن قائد لواء ناحال يوناتان شتاينبرغ، قُتل اليوم في مواجهة مع أحد مسلحي حماس بالقرب من كيرم شالوم
https://t.me/mumenjmmeqdad"
4295000850,"7 October 2023, 23:32:14","يسرائيل هيوم:
قوات الجيش اشتبهت في إسرائيليين على أنهم مسلحين - وقامت بإطلاق النار عليهم"
4295000851,"7 October 2023, 23:36:50","موقع القناة 7:
مذبحة نتيف هعسراه: سمح بنشر أسماء 15 مستوطنا قتلهم عناصر حماس في نتيف هعسره شمال غزة"
4295000852,"7 October 2023, 23:41:53","عائلة غولدين في رسالة لعائلات الأسرى الجدد:
أنتم لستم وحدكم، سنكون معًا لإعادتهم جميعًا، قررنا إنشاء نظام دعم نفسي وطني لمساعدة عائلات الأسرى 
https://t.me/mumenjmmeqdad"
4295000853,"8 October 2023, 00:01:37","الصحة الإسرائيلية:
ارتفع عدد المصابين بنيران حماس إلى 1590 منهم 19 موت سريري و293 خطيرة - هذا بالإضافة لأكثر من 250 قتيل"
4295000854,"8 October 2023, 00:08:47","#عاجل قناة كان العبرية:
ارتقاع عدد قتلى المستوطنين بنيران حماس إلى 300 قتيل

https://t.me/mumenjmmeqdad"
4295000855,"8 October 2023, 00:47:38",قصف عنيف جدا الآن على غزة
4295000856,"8 October 2023, 00:59:09",صفارات الإنذار تدوي في غلاف غزة
4295000857,"8 October 2023, 01:06:57","القناة 12 العبرية:
تجدد الاشتباكات في سديروت"
4295000858,"8 October 2023, 01:15:33","يديعوت أحرونوت:
سحب طاقم السفارة الإسرائيلية من الأردن بعد الحرب على غزة، بسبب الخوف من مظاهرات أمام السفارة."
4295000859,"8 October 2023, 01:38:55","موقع القناة 7:
بحسب التقديرات الإسرائيلية، يوجد في غزة حوالي 100 أسير إسرائيلي بينهم مستوطنون وجنود وضباط."
4295000860,"8 October 2023, 02:14:25",#عاجل صفارات الإنذار تدوي في كيرم شالوم
4295000861,"8 October 2023, 02:17:22",#عاجل صفارات الإنذار تدوي في عسقلان
4295000863,"8 October 2023, 02:32:39","المتحدث باسم الجيش الإسرائيلي:
بعد تقييم الوضع، صدر أمر بإعلان منطقة فرقة غزة منطقة عسكرية مغلقة، ويوضح الجيش أن الدخول إلى المنطقة ممنوع منعا باتا ويطلب من الجمهور توخي الحذر"
4295000864,"8 October 2023, 02:36:35",#عاجل صفارات الإنذار تدوي في عسقلان
4295000866,"8 October 2023, 02:42:14","#عاجل مستشفى برزيلاي:
أضرار في المستشفى بعد استهدفه بشكل مباشر بصاروخ من غزة"
4295000867,"8 October 2023, 02:47:26","#عاجل يسرائيل هيوم:
إصابة 3 من قوات وحدة اليمام الخاصة بنيران مسلحي حماس في أوفاكيم"
4295000868,"8 October 2023, 02:54:39","موقع 0404 العبري:
مشاهد من مستشفى برزيلاي في عسقلان بعد استهدافه بصاروخ من غزة"
4295000869,"8 October 2023, 03:07:47","#عاجل القناة 13 العبرية:
إصابتان إحداها خطيرة جراء استهدف مبنى في عسقلان بصاروخ من غزة"
4295000870,"8 October 2023, 03:10:17",#عاجل القناة 13 العبرية: إصابتان إحداها خطيرة جراء استهدف مبنى في عسقلان بصاروخ من غزة
4295000871,"8 October 2023, 03:19:09","#عاجل إذاعة الجيش:
ضربة مباشرة بصاروخ لمنزل في سديروت بالتزامن مع استمرار الاشتباكات مع المسلحين في المستوطنة"
4295000872,"8 October 2023, 03:28:48",#عاجل صفارات الإنذار تدوي في سديروت وغلاف غزة
4295000873,"8 October 2023, 03:35:28",#عاجل صفارات الإنذار تدوي في نتيف هعسراه وياد مردخاي وشاطئ عسقلان
4295000874,"8 October 2023, 05:19:06",#عاجل صفارات الإنذار تدوي في غلاف غزة
4295000875,"8 October 2023, 06:17:03","قناة كان العبرية:
تجدد إطلاق الصواريخ من غزة في هذه الساعة"
4295000876,"8 October 2023, 06:41:10",قصف عنيف جدااااا الآن على غزة
4295000877,"8 October 2023, 07:05:30","القناة 13 العبرية:
رغم مضي 24 ساعة من بدء الهجوم القاتل الذي نفذته حماس: المعارك في كفار غزة وبئيري لا تزال مستمرة حتى الآن ولم يتم تحقيق السيطرة على هذه المناطق، هذا بالإضافة إلى سديروت وزكيم ورعيم وصوفا"
4295000878,"8 October 2023, 07:10:30","وزارة الصحة الإسرائيلية:
تحديث الساعة 6:30 صباحا - استقبلنا 1864 مستوطنا مصابا من نيران قوات حماس، تم نقلهم إلى المستشفيات منهم 19 موت سريري و326 بحالة خطيرة - هذا بالإضافة لـ 300 قتيل"
4295000879,"8 October 2023, 07:14:47","#عاجل القناة 14 العبرية:
أولي: اشتباه بحادث أمني عند الحدود الشمالية - تقارير إطلاق هاون بالقرب من الحدود، والتفاصيل قيد التحقق"
4295000880,"8 October 2023, 07:20:44","#عاجل مكور ريشون:
صدرت تعليمات للمستوطنين قرب حدود لبنان بدخول المناطق المحصنة بعد تعرض المنطقة لإطلاق هاون"
4295000881,"8 October 2023, 07:24:58","القناة 14 العبرية:
قيادة المنطقة الشمالية تصدر أمراً بإغلاق المنتجعات القريبة من الحدود مع لبنان."
4295000882,"8 October 2023, 07:27:45","#عاجل المتحدث باسم الجيش الإسرائيلي:
المدفعية التابعة للجيش تقصف الآن في لبنان المنطقة التي تم إطلاق الهاون منها قبل دقائق قليلة"
4295000883,"8 October 2023, 07:47:44","موقع والا العبري:
لا يزال عدد الأسرى الإسرائيليين في قطاع غزة مجهولاً منذ الهجوم المفاجئ الذي شنته حماس، لكن قصص عائلاتهم تتوارد تباعا، إحداها هي يوني آشر، الذي أسرت زوجته وبناته وحماته في غزة، وقال آشر في مقابلة إنه علم بحادثة الأسر عندما شاهد مقطع فيديو على مواقع التواصل الاجتماعي تعرف فيه على زوجته وبناته وحماته وهم في غزة."
4295000884,"8 October 2023, 07:53:24",#عاجل صفارات الإنذار تدوي غرب نتيفوت
4295000885,"8 October 2023, 07:55:10","#عاجل إذاعة الجيش:
تحذير من تسلل طائرة معادية بالقرب من نتيفوت

https://t.me/mumenjmmeqdad"
4295000886,"8 October 2023, 07:57:22","#عاجل القناة 12 العبرية:
أفاد سكان إشكول عن تسلل جديد من قبل مسلحين إلى المنطقة"
4295000887,"8 October 2023, 08:15:58","الجيش الإسرائيلي:
سمح بنشر أسماء 26 قتيلا من الجيش قضوا برصاص عناصر حماس خلال اليوم الماضي منهم قائد لواء الناحال - نائب قائد وحدة ماجلان - وقائد كتيبة الاتصالات، وضباط في الجبهة الداخلية و الكتيبة 51 والكتيبة 77 والكتيبة 13 ودفدوفان"
4295000888,"8 October 2023, 08:19:38","قناة كان العبرية:
أعلن حزب الله مسؤوليته عن استهداف ثلاث مواقع إسرائيلية في الشمال"
4295000889,"8 October 2023, 08:23:42","الجيش الإسرائيلي:
قصفنا بطائرة مسيرة موقعا لحزب الله في منطقة جبل روس"
4295000890,"8 October 2023, 08:26:04","يديعوت أحرونوت:
الجيش دمّر خيمة حزب الله التي نصبها قبل بضعة أشهر على جبل روس."
4295000891,"8 October 2023, 08:30:46","ألموغ بوكير:
التعليمات لسكان سديروت حتى الآن هي عدم مغادرة المنازل. لأن الجيش لم يتمكن بعد من تخليص المدينة بالكامل من المسلحين"
4295000892,"8 October 2023, 08:34:40","القناة 12 العبرية:
تم إجلاء 360 مصابا إلى مستشفى برزيلاي حتى الآن، منهم 96 في حالة حرجة جدا ""موت سريري"" و14 في حالة خطيرة"
4295000893,"8 October 2023, 08:39:21","#عاجل القناة 14 العبرية:
اشتباك مسلح في مستوطنة ياتيد في غلاف غزة مع مسلحين"
4295000894,"8 October 2023, 08:55:54","تابع الأخبار العاجلة من غزة عبر قناة الجزيرة عبر واتساب من خلال الرابط 
https://whatsapp.com/channel/0029Va6MeGS0bIdmYi0drC28"
4295000895,"8 October 2023, 09:06:07","المتحدث باسم الشرطة الإسرائيلية:
""نحن بعيدون كل البعد عن الإعلان عن نجاحنا في القضاء على جميع المسلحين الذين تسللوا من غزة، لا زال هناك مسحلين في الغلاف، وعلى المستوطنين الاستمرار في الالتزام بتعليمات القيادة الداخلية"""
4295000896,"8 October 2023, 09:21:16","قناة كان العبرية:
الشاباك يوعز للوزراء بعدم الاقتراب من البلدات التي يسكنها عرب الدخل"
4295000897,"8 October 2023, 09:23:10","حدشوت حموت:
مشاهد أمس لحظة الهروب من المسلحين في غلاف غزة"
4295000898,"8 October 2023, 09:27:17",#عاجل صفارات الإنذار تدوي غرب سديروت
4295000899,"8 October 2023, 09:31:05","#عاجل القناة 12 العبرية:
بدء إخلاء سكان غلاف غزة من المنطقة"
4295000900,"8 October 2023, 09:52:38","روعي شارون-كان:
بعد مرور 27 ساعة على الحرب، لا يزال الجيش الإسرائيلي يهاجم قطاع غزة كما في أي جولة أو عملية عادية، بعيدًا جدًا عن استخدام قوة نيران سلاح الجو - التفسير الوحيد الذي أفكر فيه هو الخوف من إيذاء الأسرى الإسرائيليين - هذه معضلة ذات حجم لم نشهده من قبل"
4295000901,"8 October 2023, 10:04:14","إذاعة الجيش:
سمح بالنشر: 30 شرطيا قتلوا بنيران حماس منذ بداية الحرب"
4295000902,"8 October 2023, 10:11:14","#عاجل موقع والا العبري:
ارتفاع عدد قتلى المستوطنين بنيران حماس إلى 350 قتيلا منذ صباح أمس وقرابة 2000 مصاب"
4295000903,"8 October 2023, 10:23:39","لتكونوا في قلب الحدث حيث التغطية المستمرة للعدوان الإسرائيلي على قطاع غزة
https://t.me/sndnewsa"
4295000904,"8 October 2023, 10:25:11","القناة 12 العبرية:
الاشتباكات لا تزال مستمرة في كيبوتس كفار عزة"
4295000905,"8 October 2023, 10:26:17",#عاجل صفارات الإنذار تدوي غرب كيسوفيم
4295000906,"8 October 2023, 10:28:33","القناة 12 العبرية:
اندلاع اشتباكات مع مسلحين في كيسوفيم"
4295000907,"8 October 2023, 10:34:11","القناة 12 العبرية:
مسلحو حماس يشنون هجمات مسلحة عنيفة الآن في كيسوفيم وبئيري وكفار عزة"
4295000908,"8 October 2023, 10:39:48","معاريف:
الجيش الإسرائيلي خصص خطّا للاستفسار عن المفقودين على الرقم 105"
4295000909,"8 October 2023, 10:41:26",عاجل | كتائب القسام: إعلان عدد الأسرى الإسرائيليين لدينا خلال ساعات
4295000910,"8 October 2023, 10:49:57",#عاجل صفارات الإنذار تدوي في سديروت ونير عام
4295000911,"8 October 2023, 10:53:21",#عاجل صفارات الإنذار تدوي في سديروت وكلية سابير ومفلاسيم ودوروت وشيكميم
4295000912,"8 October 2023, 10:57:01","القناة 12 العبرية:
هذا هو الحال في كيبوتس رعيم بغلاف غزة"
4295000913,"8 October 2023, 11:12:10","#عاجل نجمة داود الحمراء:
إصابة مستوطن بجروح خطيرة بفعل صواريخ أطلقت على سديروت قبل قليل"
4295000914,"8 October 2023, 11:13:25","#عاجل معاريف:
أنباء عن 5 مصابين بنيران عناصر حماس في كيبوتس بئيري"
4295000915,"8 October 2023, 11:17:46","مكتب نتنياهو:
يجري رئيس الوزراء بنيامين نتنياهو حاليا تقييما للوضع في الكرياه مع وزير الدفاع غالانت ورئيس الأركان وكبار قادة المنظومة الأمنية."
4295000916,"8 October 2023, 11:21:32","القناة 12 العبرية:
حزب الله أعاد نصب خيمته التي استهدفها الجيش صباح اليوم"
4295000917,"8 October 2023, 11:28:19",#عاجل نجمة داود الحمراء: إصابة مستوطن بجروح خطيرة بفعل صواريخ أطلقت على سديروت قبل قليل
4295000918,"8 October 2023, 11:36:27","تغطية شاملة وسريعة للأحداث من قطاع غزة عبر تلجرام الرسالة:
ننصحكم بالانضمام والمتابعة 

https://t.me/alresalahpress"
4295000919,"8 October 2023, 11:39:13","إذاعة الجيش:
من بين القتلى في هجوم الأمس: عدي أوحانا، من سكان عسقلان، بحسب أقاربه، فقد أطلقت قواتنا النار عليه بالخطأ اعتقادا انه مسلح"
4295000920,"8 October 2023, 11:45:59","يديعوت أحرونوت:
سديروت أصبحت ساحة حرب - أحد سكان المدينة: ""هناك إنذارات وإطلاق نار كثيف ودمار وخراب، يبدو أنها معركة طويلة"""
4295000921,"8 October 2023, 11:50:51","#عاجل يسرائيل هيوم:
مطاردة لخلية معها رهائن في غلاف غزة"
4295000922,"8 October 2023, 11:54:57","#عاجل قناة كان العبرية:
قرب عسقلان وتتجه نحو أسدود: ملاحقة لمركبة تطلق النار في كافة الاتجاهات"
4295000923,"8 October 2023, 11:59:57","#عاجل يسرائيل هيوم:
أولي: عملية إطلاق نار في مصر، يوجد 6 قتلى في المكان."
4295000924,"8 October 2023, 12:04:16","ماندي ريزل:
انقطاع التيار الكهربائي في سديروت بعد القصف الصاروخي من غزة"
4295000925,"8 October 2023, 12:23:50","ركام برج وطن  بعد غارة الاحتلال عليه فجرا
 *خاص ساحات* 
https://t.me/Sa7atPlBreaking/29067"
4295000926,"8 October 2023, 12:26:15","أبو عبيدة: تمكنت قيادة القسام من استبدال بعض القوات في مواقع القتال
شفتات "
4295000927,"8 October 2023, 12:27:34",أبو عبيدة: تمكنت قيادة القسام من استبدال بعض القوات في مواقع القتال شفتات 
4295000928,"8 October 2023, 12:36:40","#عاجل القناة 12 العبرية:
اشتباكات مسلحة تدور في كيبوتس ماجن بغلاف غزة"
4295000929,"8 October 2023, 12:41:03","#عاجل القناة 12 العبرية:
طلب من سكان أوفاكيم دخول منازلهم وقفل الأبواب خوفا من تجول مسلحين في المدينة"
4295000930,"8 October 2023, 12:44:04","#عاجل إذاعة الجيش:
معارك ضارية في كيبوتس ماجن: الجيش يقاتل بالدبابات ضد المسلحين"
4295000931,"8 October 2023, 12:54:01",#عاجل صفارات الإنذار تدوي في سديروت ونير عام وكلية سابير
4295000932,"8 October 2023, 13:00:10","#عاجل يديعوت أحرونوت:
إعلان حالة تأهب قصوى في جميع السفارات الإسرائيلية حول العالم عقب الأحداث الدائرة في غلاف غزة، وصدرت تعليمات لجميع السفراء في العالم بعدم الخروج من المنزل دون الحصول على إذن من الأجهزة الأمنية"
4295000933,"8 October 2023, 13:06:01","القناة 12 العبرية:
مطاردة مركبة أخرى يشتبه في أنها تقل مسلحين غادرت مستوطنة مفلاسيم"
4295000934,"8 October 2023, 13:36:21","المتحدث باسم الجيش الإسرائيلي:
في هذه المرحلة يتم إخلاء المستوطنات المجاورة للسياج (أوريم، بئيري، ناحال عوز، نتيف هعسراه، زيكيم) ووفقا للتقييم العملياتي للوضع، كما طُلب من السكان إخلاء منازلهم، وسيتم إجراء المزيد من عمليات الإجلاء وفقًا لتقييم الوضع."
4295000935,"8 October 2023, 13:39:58",#عاجل صفارات الإنذار تدوي في ناحل عوز وعلوميم وكفار سعد وكفار عزة
4295000936,"8 October 2023, 13:46:45","يسرائيل هيوم:
نتنياهو خلال تقييم الوضع في الكرياه بتل أبيب"
4295000937,"8 October 2023, 13:55:01","يديعوت أحرونوت:
تفاصيل جديدة حول الضربة الافتتاحية التي وجهتها قوات كوماندوز حماس: مسلحو حماس سيطروا أولاً على 8 مواقع للجيش في فرقة غزة، ودمروا الأسلحة وأشعلوا النار في مراكز الاتصالات والمراقبة مما أدى إلى تعطيل قدرات القيادة والسيطرة - توجهت فرقة كوماندوز إلى معبر إيرز وقامت بتدميره، بعد ذلك فتحوا بواباته وتوجهوا نحو سديروت - ثم فجرا البوابات ومناطق السياج مما سهل الوصول لباقي قواتهم برا ودون أي عائق
https://t.me/mumenjmmeqdad"
4295000938,"8 October 2023, 14:00:47","القناة 12 العبرية: 
حتى الآن يتم انتشال وجمع الجثث من منطقة الحفلة التي كانت بالغلاف، ومن مناطق أخرى، عدد القتلى كبير ومؤلم جدا، وسيرتفع قريبا."
4295000939,"8 October 2023, 14:15:44","#عاجل القناة 13 العبرية:
ارتفاع عدد قتلى المستوطنين بنيران حماس إلى 400"
4295000940,"8 October 2023, 14:23:54","القناة 14 العبرية:
اشتباكات بين قوات الجيش ومسلحين في عدة مواقع بغلاف غزة، منها بئيري وحوليت وكفار عزة."
4295000941,"8 October 2023, 14:29:35","#عاجل القناة 13 العبرية:
ارتفاع عدد قتلى المستوطنين بنيران حماس إلى 600
https://t.me/mumenjmmeqdad"
4295000942,"8 October 2023, 14:40:50","يوآف زيتون:
نحن نقترب من أرقام -قتلى- مثل حرب الأيام الستة، المشاهد هنا مروعة"
4295000943,"8 October 2023, 15:00:39","#عاجل موقع القناة 7:
الشخص الذي تم تصفيته بعد مطاردة عند شارع 4 اتضح أنه مستوطن"
4295000944,"8 October 2023, 15:17:00","#عاجل القناة 12 العبرية:
منظومة باتريوت تنفذ اعتراضا فوق مدينة صفد"
4295000945,"8 October 2023, 15:21:47","إذاعة الجيش:
الجيش يفحص احتمال تسلل طائرة مجهولة إثر تفعيل الباتريوت في الشمال"
4295000946,"8 October 2023, 15:31:52","جثث المستوطنين في غلاف غزة

https://t.me/mumenjmmeqdad"
4295000947,"8 October 2023, 15:34:04","القناة 14 العبرية:
قوات الجيش تبلغ عن إطلاق نار باتجاهها قرب حوارة. لا يوجد مصابين."
4295000948,"8 October 2023, 15:42:21","ليبرمان:
فليغلق معبر رفح الآن"
4295000949,"8 October 2023, 15:46:05","المتحدث باسم الجيش الإسرائيلي:
نشن الآن غارات جوية مكثفة على قطاع غزة باستخدام عشرات الطائرات المقاتلة"
4295000950,"8 October 2023, 16:03:05","القناة 13 العبرية:
مسؤول سياسي: مصر تسعى لاقناع حماس بالإفراج مجانا عن الأسرى الإسرائيليين الأطفال وكبار السن"
4295000951,"8 October 2023, 16:05:17","#عاجل قناة كان العبرية:
تخوف من أسر، وإصابة العشرات في كيبوتس بئيري"
4295000952,"8 October 2023, 16:34:06",#عاجل صفارات الإنذار تدوي في صوفا
4295000953,"8 October 2023, 16:40:20","القناة 12 العبرية:
وزير الخارجية الأمريكي بلينكن: لا أرى أي دليل على أن إيران تقف وراء هجوم حماس، على الرغم من العلاقة الوثيقة بينهما"
