ID,Date,Text
4294967830,"26 March 2024, 00:23:41","مظاهرة حاشدة في إربد قبل قليل :  
 
من غزة طلع القرار *** انتفاضة وانتصار  
 
الشعب الأردني كله مع المقاومة .."
4294967831,"26 March 2024, 00:46:50","سنستمرّ بحصار سفارة الكيان، حتى تتوقف معاهدات الذلّ، وينقطع جسرُ العار، وينكسر الحصار .. 
 
الشعب الأردني العظيم 
عمان ٢٥-٣-٢٠٢٤"
4294967832,"26 March 2024, 00:47:15","سنستمرّ بحصار سفارة الكيان، حتى تتوقف معاهدات الذلّ، وينقطع جسرُ العار، وينكسر الحصار .. 
 
الشعب الأردني العظيم 
عمان ٢٥-٣-٢٠٢٤"
4294967834,"26 March 2024, 00:54:46","كل الشكر للشعب الاردني  نشامى ونشميات، عشرات الآلاف شاركت في حصار سفارة العدو ولبت النداء ..
مستمرون حتى رفع الحصار عن غزة وتحرير المسجد الاقصى وإيقاف جسر العار البري .."
4294967836,"26 March 2024, 00:57:25",هذا ما يقوله أهل غ.ز.ة عن الشعب الأردني العظيم ..
4294967837,"26 March 2024, 01:40:16",""" فأنتم يا أهلنا في الأردن ، كابوسُ الاحتلال "" .. 
 
اللهم اجعلنا عند حسن ظن عبدك الصالح أبو عبيدة بِنا .. 
 
#الأردن_سند_غزة"
4294967838,"26 March 2024, 01:44:02",هكذا لبى النداء نشامى ونشميات الاردن
4294967840,"26 March 2024, 01:46:49","أنا متأكدٌ تماماً أن هذا الفيديو بالذات سيصلُ إلى القائد أبو عُبيدة، ولو لم يكُن لهذه الوقفات إلا أن تكون سبباً يربطُ الله به على قلوب المُنافحين عن شرف الأمة وهم في عقدهم القتالية لكفانا .. 
 
اللهُمّ ارزق أبو عُبيدة وإخوانه قرارة العين إذ يُشاهدنا نُلبي النداء، اليوم في ميادين التظاهر والاحتجاج السلمي، وغداً في ساحات البطولة والاستشهاد 
 
#الأردن_سند_غزة"
4294967841,"26 March 2024, 02:10:04","برغم هذه التجاوزات والاعتداءات على المتظاهرين، برغم خنقِ الشباب بقنابل الغاز المُسيِّل للدموع، برغم إغلاقات الطُرُق، برغم اعتقال قرابة 100 شاب بالأمس، وقرابة 60 اليوم .. 
 
استطاع شباب الأردن أن يُحاصروا سفارة الاحتلال، وأن يُوصلوا صوتهم للعالم أجمع، أنهم لن يهدؤوا ما دامت الحرب قائمة .. 
 
تفيضُ قلوب الأردنيين اليوم بالحُزن على ما يرونه من ظُلمٍ بحقّ أهلهم في غزة، ولكنها تفيضُ أكثر، قهراً وحَنقَاً على أولئك الذين يدعمُون ظالمهم، ويمُدون له جسراً يقتاتُ منه ويتقوّى به .. 
 
اسمحوا لنا يا أهلنا في غزة أن نفرح، هذا يومٌ من أيام غِبطتنا بعد أيامٍ ثِقال، وآلامٍ جِسام، نعرف أننا لم نُقدم إلا القليل، ولكننا والله نفرحُ لفرحكم بنا، ونرى في رسائلكم عبيراً في قلوبنا، ومُقدماتٍ لعيدنا حين تضع الحرب أوزارها .."
4294967843,"26 March 2024, 02:10:48",صور ذيع كل الاردن ضد التطبيع
4294967845,"26 March 2024, 03:37:11","يا شباب الأردن 
اليوم .. الثلاثاء 03/26

غضبًا لجرائم الصهاينة في غزة وحصار مستشفى الشفاء
غضبًا لاقتحامات المسجد الأقصى المبارك

يدعوكم التجمع الشبابي الأردني لدعم المقاومة اليوم الساعة العاشرة مساءً للاستمرار في النفير إلى:

حصار سفارة العدو الصهيوني

 #طوفان_الغضب_الأردني"
4294967846,"26 March 2024, 03:42:22",فليقف كل على ثغره ولتمتلئ كل الساحات والشوارع لنثبت للعالم موقف الشعب الأردني من الإنتهاكات المتكررة على مقدساتنا وأعراضنا وأطفالنا انتفضوا يا أهل الأردن كما عهدناكم وقفوا على ثغوركم وليكن شهر رمضان شهر الحشد والرباط في الساحات والشوارع ...احشد-شارك-وانشر
4294967847,"26 March 2024, 11:53:26","على العاشرة موعدنا  لن يستطيعوا منعنا  سنبقى معتصمين
اليوم نريد كل الاردنين"
4294967848,"26 March 2024, 13:20:37","يا أبناء شعبنا الأردني العظيم، استكمالاً لطوفان الأردنيين في رمضان، نصرة للأقصى وغزة وحرائر فلسطين

وللمطالبة بموقف رسمي أردني يقطع كامل العلاقات مع العدو الصهيوني ويوقف جسر العار البري ..

تدعوكم مبادرة طوفان الأردن لنصرة غزة للاستمرار في حصار سفارة الاحتلال في عمان من كافة النقاط ..

وإلى البدء بطوفان التراويح في المحافظات، وذلك بالخروج عبر الوقفات والمسيرات في سائر المحافظات الأردنية بشكل يوميّ ومُستمرّ - مع ضرورة الالتحاق بحصار السفارة لمن استطاع من أهل المحافظات - ..

عمان - حصار سفارة الاحتلال
إربد - مسجد صلاح الدين 
إربد - مسجد الهاشمي
الزرقاء - مسجد عمر بن الخطاب
الكرك - دوار الأقصى، المنشية
معان - مسجد معان الكبير
المفرق - مسجد المفرق الكبير 
عجلون - مسجد عجلون الكبير 
السلط - مسجد السلط الكبير 
جرش - مسجد الحميدي
الطفيلة - مسجد الطفيلة الكبير
العقبة - مسجد الحسين بن طلال
مادبا - مسجد الحمد
ذيبان - مسجد ذيبان الكبير

فلنكُن طوفـ.اناً أردنـ.ياً، يُسمِعُ العـ.الم هديرهُ الصاخب 
غردوا واكتبوا معنا على الوسم :  
#طوفان_التراويح 
#طوفان_الأردن

مبادرة طوفان الأردن لنصرة غزة 
عمان، 26-03-2024"
4294967849,"26 March 2024, 13:57:36","نرجو من الجميع نشر الدعوة على جميع وسائل التواصل الاجتماعي ..
فلنكن طوفاناً أردنياً ، يُسمعُ العالمَ هديرهُ الصاخب !"
4294967850,"26 March 2024, 15:38:38","نرجو منكم التكرم بدعم حساباتنا على انستغرام وتويتر

انستغرام :
https://www.instagram.com/p/C4-kokCNcUb/

تويتر :
https://x.com/TwfanJordan?s=20"
4294967851,"26 March 2024, 19:59:10","إرشادات لأهل الطوفان: 

- تسعى قوات الأمن لتشتيت المتظاهرين، لذلك من المهم أن تكونوا في مجموعات منظمة بغض النظر عن العدد، وفور بدء الهتاف سيسمع صوتكم وينضم لكم متظاهرون آخرون. 

- فليكن بينكم قائد يحرك هذه المجموعة، ولا تخشوا من التقدم في مسيركم حتى لو واجهتكم قوات الأمن بقسوة. 

- فور تفريق أي مجموعة، أعيدوا التجمع في نقطة قريبة وتحركوا في اتجاه آخر، لكن لا تتركوا المظاهرة. 

- مواجهة العنف المفرط من قوات الأمن لا يكون بالسباب والشتائم والإساءة لأشخاصهم. 

- حاولوا أن تنقلوا الهم والرسالة التي خرجتم لأجلها لقوات الأمن، فهذا أجدى لخلق التغيير الذي نسعى له. 

- وتذكروا أن الحق في التظاهر والتجمع السلمي والحق في التعبير عن الرأي هي جزء من حقوق المواطن الأردني، وأن من يمنع المواطن من حقوقه هو من يتعدى وينتهك الدستور.

- تهدف قوات الامن لحصر التظاهرات و التجمعات في محيط مسجد الكالوتي فقط وتحديدها هناك، والمسافة الفعلية بين السفارة والكالوتي بعيدة، ولذا فإننا نطلب من جميع المشاركين أن لا يتوجهوا إلى الكالوتي، وزيادة نقاط التجمع لتشتيت قوات الأمن التي تسعى لمنعكم من الوصول، مثل مسجد الصالحين والسفارة الصينية ومدرسة كامبريدج وغيرها."
4294967853,"26 March 2024, 20:48:00","‏اليوم سنقول للعالم مرةً ثالثة أن غزة تعيشُ في قلب كل أردنيّ، من إربد إلى العقبة، ولنقول بالفعل لا بالقول أنه لا وجود لسفارة صهيونية على تراب الأردن الطاهر ..

‏اقتحام الأقصى يلزمهُ اقتحام السفارة، لا أقلّ من ذلك، انتهى وقت الحصار ..

‏⁧ #طوفان_الاردن⁩ 
‏⁧ #طوفان_التراويح⁩"
4294967854,"26 March 2024, 21:18:37","Listen to طوفان الأردن - فريق أنجاد للفن الإسلامي by Omar alsahli on #SoundCloud
https://on.soundcloud.com/QmaHq

قوموا بتشغيلها في سياراتكم وأنتم قادمون وارفعوا صوت المذياع حتى يتحفّز جميع من يسمعها"
4294967855,"26 March 2024, 21:19:01",قوموا بتشغيلها في سياراتكم وأنتم قادمون وارفعوا صوت المذياع حتى يتحفّز جميع من يسمعها
4294967856,"26 March 2024, 21:44:26","صوت الشباب الأردني المحاصِر لسفارة الاحتلال
 
انتقل ليعم محافظات الأردن .. وأنعش معنويات غزة

والآن في مصر يهتفون : 

 ""قولوا لرفاقنا في عمّان .. مصر لسّا حيّة كمان"""
4294967857,"26 March 2024, 21:54:11","يا شباب الأردن

الآن .. الآن .. الآن

انطلقوا إلى منطقة الرابية أمام السفارة الصينية قرب سفارة العدو الصهيوني


لحصار سفارة العدو الصهيوني"
4294967858,"26 March 2024, 22:08:03","نقاط التجمع اليوم للمظاهرة الجماهيرية لحصار السفارة الصهيونية الساعة 10 مساء:

1- مسجد الصالحين 
2- السفارة الصينية
3- مستشفى الجاردنز
4- المسجد الكالوتي (لا يفضل الذهاب هناك كونه بعيد جدا عن السفارة)

انزل شارك واحشد
33 ألف شهيد في غزة وحكومتنا ما زالت تطبع مع الصهاينة"
4294967859,"26 March 2024, 22:09:58",اللهم آمين اللهم آمين.......احشد_ شارك_انشر
4294967860,"26 March 2024, 22:18:37",بسم الله وعلى بركة الله   دقائق وتبدء الفعاليه عند مسجد الكالوتي  دعاء الوتر
4294967861,"26 March 2024, 22:20:58",دقائق ونبدء بث مباشر باذن الله
4294967863,"26 March 2024, 22:28:50","لن تركع قائدها محمد""

بدء توافد الأردنيين عند مسجد الصالحين أحد نقاط التجمع قرب السفارة الإسرائيلية وكر الإرهاب."
4294967864,"26 March 2024, 22:29:42","كل بلادي مع حماس .. كل الأردن مع حماس

الآن الآن 
من أحد نقاط حصار سفارة العدو الصهيوني 


يا شباب الأردن

انهض الآن .. وانضم لطوفان الغضب الأردني .. من أجل غزة وشهدائها .. من أجل الأقصى المبارك"
4294967865,"26 March 2024, 22:36:15","الآن الآن 

جموع الغضب الشبابي الأردني

من أحد نقاط حصار سفارة العدو الصهيوني 

يا شباب الأردن

انهض الآن .. وانضم لطوفان الغضب الأردني .. من أجل غزة وشهدائها .. من أجل الأقصى المبارك"
4294967868,"26 March 2024, 22:38:09",سيري سيري يا حماس
4294967870,"26 March 2024, 22:43:02",تفريق المتظاهرين باستخدام عنف مفرط من قوات الأمن!
4294967873,"26 March 2024, 22:43:49",اعتقالات في صفوف المتظاهرين
4294967874,"26 March 2024, 22:44:43","العقبة تبايع السنوار ..

‏بايعناك بايعناك .. يا سنوار بايعناك

‏كل الأردن مع المقاومة شاء من شاء وأبى من أبى .."
4294967875,"26 March 2024, 22:47:29","تحية للكتائب عز الدين""
من مدينة ‎#اربد أقصى شمال الأردن

الأردن من شمالها إلى جنوبها مع المقاومة، المطبعين لا يمثلون الشعب!"
4294967877,"26 March 2024, 22:49:15",وادي عربة..خيانة
4294967878,"26 March 2024, 22:50:18","بدء الزحف الشبابي لحصار سفارة العدو الصهيوني لليوم الثالث على التوالي يجابه بالقمع والهراوات.

#طوفان_الغضب_الأردني"
4294967880,"26 March 2024, 22:51:50","بدل أن تقوم بحماية الأقصى من اقتحامات الصهاينة ..
قوات الأمن الأردني تقوم بالاعتداء على المتضامنين مع غزة .."
4294967881,"26 March 2024, 22:52:04",الشباب لن يكل!
4294967882,"26 March 2024, 22:52:16","طوفان شعبي مستمر من كافة أنحاء العاصمة الأردنية عمّان وأعداد ضخمة من الشباب الأردنيين يتوافدون نحو سفارة الاحتلال

الشعب الأردني ضد التطبيع وهذه الحكومات التي تقيم علاقات مع الاحتلال لم ينتخبها ولم يخترها ولا تمثله!

عمان 26/03/2024"
4294967883,"26 March 2024, 22:52:16",حط السيف قبال السيف..احنا رجال محمد ضيف
4294967884,"26 March 2024, 22:53:31",حيهم شباب الأردن
4294967885,"26 March 2024, 22:56:25",نقطة مسجد الكالوتي في محيط السفارة الصهيونية في عمان الآن
4294967886,"26 March 2024, 22:57:47",امريكا رأس العدوان
4294967887,"26 March 2024, 22:58:34","أحد نقاط تجمع الشبابي الأردني لحصار سفارة العدو الصهيونـ٠ـي .. غضبًا لغـ٠ـزة .. غضبًا للأقصى .

 #طوفان_الغضب_الأردني"
4294967888,"26 March 2024, 22:58:55","‏حط السيف قبال السيف
‏واحنا رجال محمد ضيف

‏الشباب الأردني حسم خياراته وانحاز بالكلية للمقاومة ..

‏تسقط أوسلو ووادي عربة وكامب ديفيد ..
‏وسنُسقط التطبيع، بعزّ هزيز أو بذُلّ ذليل .."
4294967890,"26 March 2024, 23:00:42","عمّان هانوي العرب
ملتقى الأحرار، كابوس الاحتلال، وأرض الرباط إلى يوم الدين"
4294967892,"26 March 2024, 23:03:49",احنا جزء من الطوفان
4294967893,"26 March 2024, 23:06:17","قالوا عن غزة رح تركع 
وبدهم يعطوها لعباس
يخسى المجرم واللي طبع
كل الأردن مع حماس""

الشعب الأردني مع المقاومة ومع غزة ومع تحرير فلسطين من بحرها إلى نهرها

وأي خطاب آخر لا يمثل هذا الشعب العظيم"
4294967899,"26 March 2024, 23:08:29",للاسف مشكله بلارسال بسبب الزحف الجماهيري الكبير
4294967900,"26 March 2024, 23:09:23","لماذا تُصرُّ السلطة على زيادة الفجوة بينها وبين الناس الذي خرجوا للدفاع عن شرفهم وأعراضهم ودماء أهلهم في غزة ..

من المستفيد من هذا النهج ؟"
4294967901,"26 March 2024, 23:10:17",منهجيات الضرب و الترويع و التخويف ضد المتظاهرين لن تثني عزيمتنا....
4294967902,"26 March 2024, 23:10:54",حط الطلقة في بيت النار..حنا رجالك يا سنوار
4294967903,"26 March 2024, 23:11:19",نحن هنا اليوم و غدا في قلب القدس و في كل ركن من اركان ارضنا محررة بإذن الله ... البوصلة واضحة...
4294967904,"26 March 2024, 23:12:53","الشعب الأردني مع المقاومة

العاصمة الأردنية عمّان
26/03/2024"
4294967906,"26 March 2024, 23:13:53",لا تقلي أمن و أمان و إحنا بنحمي مين بالضبط ؟؟؟
4294967907,"26 March 2024, 23:16:46",قمع واعتقالات الآن في نقاط محاصرة سفارة الاحتلال في الأردن
4294967908,"26 March 2024, 23:18:59",سنبقى نتوافد و نخرج من كل الطرقات  حتى تختفي كل مظاهر القمع... نحن الحق و الابقى
4294967909,"26 March 2024, 23:19:56",إصابات خطيرة في صفوف الشباب الأردني المحتشد قرب سفارة الكيان بعد اعتداء قوات الأمن عليهم.
4294967910,"26 March 2024, 23:20:25",قمع و تسحيل للشباب  في محيط السفارة الآن
4294967911,"26 March 2024, 23:23:23","رغم القمع والضرب والاعتقال والتنكيل، جموع غفيرة من الشباب الأردني تواصل حصار سفارة العدو الصهيوني من عدة نقاط في منطقة الرابية.

 #طوفان_الغضب_الأردني"
4294967915,"26 March 2024, 23:23:39",إعتقالات بالجملة لشباب اعزل بشكل عنيف و عدد من أفراد  الامن  يتجمهرون من اجل إعتقال شاب واحد
4294967916,"26 March 2024, 23:25:08","‏بينما يقوم المستوطنون بالتحضير لذبح البقرة الحمراء لزيادة عدد المقتحمين للأقصى

‏وبينما يقتحم جيش الاحتلال مسرى نبيّنا

‏وبينما يستمرُّ شلال الدم في غزة

‏تقومُ السلطة في الأردن بحماية سفارة الاحتلال عبر القمع والاعتقال

‏صامدون ومستمرُّون ولن تكسرونا وفداءً لأحذية شباب القسام وغزة"
4294967917,"26 March 2024, 23:26:00","من معان جنوب الأردن: 
""لا إله إلا الله .. والخاين عدو الله"" 

أهل معان أهل الفزعة العربية بودهم لو يكونوا عالجبهة مع شعبنا في غزة

هذا هو موقف الشعب الأردني"
4294967918,"26 March 2024, 23:26:27",لهذه الدرجة وصل الحال بقوات الامن... من ملكهم الحق بالتعدي على الشباب بهذه الطريقة المخزية...
4294967920,"26 March 2024, 23:29:10","بقاؤك في البيت وعدم اسنادك للمتظاهرين المنتصرين لدماء الشهداء في غزة، يُسهّل على السلطة اعتقال الناس وتفريق المظاهرات ..

انزلوا بكثافة ، النزول بكثافة يشتت جهودهم ويستنزف قدرتهم على الاعتقال والقمع ..

تقعدش توكل قطايف وتترك غزة ودم أهلها على الأرض .."
4294967921,"26 March 2024, 23:31:01",مظاهرة الآن شارع مكة
4294967922,"26 March 2024, 23:31:09",ما زال الشباب يتوافد لمحيط السفارة ثابتون على الأرض و على الحق مهما حاولوا ثنينا عن النصرة.....
4294967923,"26 March 2024, 23:32:29",قالوا حماس ارهابية..كل العرب حمساوية
4294967924,"26 March 2024, 23:33:25",قم و أحفظ لنفسك موطئا في طريق التحرير و أجعل لنفسك معذرة عند الله...  فنفيرك اليوم هو شفاعتك يوم القيامة عما يحصل في غزة...
4294967925,"26 March 2024, 23:35:00",الشعب يريد كتائب القسام
4294967926,"26 March 2024, 23:37:04",يا ضفتنا ثوري ثوري... هيك علمنا العاروري
4294967927,"26 March 2024, 23:39:20",رغم محاولات التفريق لا زال الشباب يتوافد و يتجمع
4294967928,"26 March 2024, 23:40:42",التجمع عند مسجد الكالوتي مستمره والعداد بازدياد
4294967929,"26 March 2024, 23:42:26","الآن من محيط سفارة العدو الصهيوني 
الشبان المحاصِرون للسفارة يهتفون :

قالوا حماس إرهابية .. كل العالم حمساوية"
4294967930,"26 March 2024, 23:42:40",لا عذر لأردني جالس في بيته ..
4294967931,"26 March 2024, 23:44:50",عمّان الآن
4294967932,"26 March 2024, 23:45:08","من قلب العاصمة عمان... قرب السفارة الصهيونية
بصوت واحد 
الشعب يريد كتائب القسام 

‎#طوفان_الاردن"
4294967933,"26 March 2024, 23:51:26",رغم محاولات التفريق ما يزال الشباب يتوافدون إلى محيط السفارة
4294967934,"26 March 2024, 23:53:50",تعديات سافرة و واضحة...  إلى كل من يتغنى برواية الامن و الأمان...
4294967935,"26 March 2024, 23:56:52","رغم القمع آلاف الأردنيين ما زالوا يتوافدون ويهتفون بصوت واحد: 
""صرّح واحكي بالمفيد.. عن درب الأقصى ما نحيد"""
4294967936,"26 March 2024, 23:56:55","نموذج ممتاز قامت به البنات النشميات بحماية المتظاهر من الاعتقال ..

هذا ما يجب أن يحدث عند كل محاولة اعتقال، قوموا بحماية المتظاهر والتحلُّق حوله والتكبير بصوت عالي وبشكل جماعي .."
4294967937,"27 March 2024, 00:02:21","آلاف الشباب يُحاصرون منطقة السفارة لليوم الثالث على التوالي ..

رغم القمع والاعتداءات والاعتقالات، إلا أن الأعداد تتزايد ..

لن يستطيع أحدٌ إيقاف طوفان الشعب الأردني العظيم .."
4294967938,"27 March 2024, 00:04:22","حسبنا الله ونعم الوكيل
اعتداء على المتظاهرين بالضرب 

كيف بدكم تقابلوا ربنا؟ وشو رح تحطوا بكتب التاريخ عن هذه المشاهد؟

الاحتلال الصهيوني يقتل أكثر من 33 ألف فلسطيني في غزة بينما تقوم سلطاتنا الأردنية غير المنتخبة والمطبعة بما تشاهدون:"
4294967939,"27 March 2024, 00:05:33",الطوفان من عمان...
4294967940,"27 March 2024, 00:06:06",ما هو نوع الفعل الذي يتوجب هذا التعنيف و القمع.... و برغم ذلك كله لن نرتدع..
4294967941,"27 March 2024, 00:07:52","لن تركع أمّة قائدها محمد""

محيط سفارة العدو - عمّان"
4294967942,"27 March 2024, 00:07:53",الآن
4294967943,"27 March 2024, 00:10:37","هذا الاعتداء على المتظاهرين بالضرب المُبرِّح لعيون نتنياهو أم بن غفير ؟

الشعب الأردني يدفع الضرائب، والسلطة غير المُنتخَبَة والتي لا تمثل الشعب الأردني تستثمر الضرائب في بناء أجهزة وأدوات للقمع ولتكميم الأفواه ولمعاقبة المتظاهرين المتضامنين مع غزة !"
4294967944,"27 March 2024, 00:10:49","يا ضفّتنا شيلي شيل""

نداء ‎#عمان إلى الضفة الغربية."
4294967945,"27 March 2024, 00:13:22","هتاف الأردنيين منذ السابع من أكتوبر المجيد:
""قالوا حماس إرهابية .. كل الأردن حمساوية""

واللي مش عاجبه خلي نتنياهو يتبناه"
4294967946,"27 March 2024, 00:13:23",احنا جزء من الطوفان
4294967947,"27 March 2024, 00:13:38",ياعرب خذلتونا هتاف المعتصمين بمحيط السفاره قرب المسجد الكالوتي
4294967949,"27 March 2024, 00:17:03",تجديد العهد والبيعه
4294967950,"27 March 2024, 00:18:16",لن تركع امة قائدها محمد
4294967951,"27 March 2024, 00:57:28","| ""يا أبو عبيدة لبيناك.. شعب الأردن كله معاك"".. 

جانب من هتافات الأردنيين خلال التظاهرات في العاصمة الأردنية عمان التي خرجت دعماً لغزة."
4294967952,"27 March 2024, 01:19:25","كل الشكر لكل نشمي ونشميه  لكل حر وحرة كل الشكر لمن لبا النداء ومن لم يحضر الباب مازال مفتوح
مازلنا مستمرين مرابطين معتصمين حتى النصر باذن الله  فعاليتنا لم ولن تنتهي
احضر شارك صور انشر اكتب انه لجهاد نصر او استشهاد"
4294967953,"27 March 2024, 03:07:30","ما حصل اليوم من استشراسٍ في الاعتداء على المتظاهرين سببهُ الوحيد هو أنهم بدؤوا يشعرون بعدم القدرة على الضبط والسيطرة، وبالتالي بدؤوا يُجرّبون رفع مُستويات العنف علّها تكون رادِعاً للشباب الأردنيّ ..

الشباب اليوم فوّت عليهم الفُرصة، ورغم القمع كان العدد أكبر بكثير من اليومين الماضيَين ..

الحل هو في أن نُحافظ على مستوى نشاطنا وأن نُشجّع المزيد من الناس للنزول حتّى يضطرّ صانعُ القرار للاستجابة لمطالبنا ..

نحن قريبون جدّاً ، صدّقوني .."
4294967954,"27 March 2024, 03:18:19","رفضًا لجسر العار البري للصهاينة والذي يمر عبر أرضنا الأردنية والذي جاء بديل عن حصار المقاومة اليمنية في البحر الأحمر، يدعوكم التجمع الشبابي الأردني لدعم المقاومة للمشاركة  في:

السلسلة البشرية على طريق الشاحنات

إربد - إشارة كفريوبا
 الأربعاء 3/27 - الساعة الخامسة مساءً"
4294967955,"27 March 2024, 03:19:51","لأجل غزة سيستمر حصار السفارة الصهيونية
شارك احشد انشر
الأربعاء 27/03/2024"
4294967956,"27 March 2024, 03:24:11","‏كلما كان أحدُ الأطراف خائفاً، زاد احتمال ارتكابه للحماقات
‏السّلطة شعرت بأنّ حِراك الشباب بدأ يؤتي ثِماره، ويُعيد إحياء الأمة بعد أن خفتت جذوة الأمَل، وبأن الحراك قابلٌ للتعاظم بشكل سيُجبرها على اتخاذ خطوات سياسية لتمتصّ غضب الشارع

‏ولهذا كان القمعُ اليوم أزود !
‏استمروا وحافظوا على أدائكم الرهيب، سنقطعُ جسر العار، وسنُسقط التطبيع، وسنُبقي لجان الموساد في انعقاد وإرهاق دائمين"
4294967957,"27 March 2024, 03:58:25","يا شباب الأردن

اليوم .. الأربعاء 03/27

غضبًا لجرائم الصهاينة في غزة وحصار مستشفى الشفاء
غضبًا لاقتحامات المسجد الأقصى المبارك

يدعوكم التجمع الشبابي الأردني لدعم المقاومة اليوم الساعة العاشرة مساءً للاستمرار في النفير إلى:

حصار سفارة العدو الصهيوني

 #طوفان_الغضب_الأردني"
4294967958,"27 March 2024, 06:12:44","تصريح صحفي صادر عن لجنه الحريات في حزب جبهه العمل الاسلامي 

ونحن نتابع  تعبير الالاف من الشعب الاردني  بسلمية وعفوية عن اصالتهم ونخوتهم وفزعتهم وانتصارهم لاخوانهم المضطهدين في غزه نتفاجا بالتعامل مع هذه النخوه بكل قمع و قسوه من قبل الاجهزه الامنيه وان هذا من شأنه ايجاد شرخ بين عناصر المجتمع  و  فتنه في الوطن .
 وحيال ذلك فاننا نؤكد على ما  يلي:
ا ولا : ان المواطنين  والمواطنات الذين خرجو للتعبير عن رايهم بتضامنهم مع اخوانهم في غزه  هم محميين بموجب الدستور والقوانين المحليه والمواثيق والمعاهدات الدوليه كونهم يعبرو عن مواقفم بكل حريه وسلميه .
ثانيا :ندعو الاجهزه الامنيه للتعامل مع هذه الهبه الشعبيه بكل مهنيه وشرف واحترافية وان لا تضع نفسها في مواجهه الجماهير  وانما تنحاز  لصف المواطنين ومصلحه الوطن.
ثالثا: اطلاق سراح جميع المعتقلين الذين تم اعتقالهم هذه الليله فورا واخلاء سبيلهم والتوقف عن متابعه النشطاء  
واخيرا فاننا وبالتعاون مع كل لجان الحريات ومؤسسات المجتمع المدني العامله في مجال حقوق الانسان سنبقى متابعين لهذا الامر حتى يتم اخلاء سبيل جميع الموقوفين على امل الا يتكرر ما حدث هذه الليله في ايام وليالي قادمه."
4294967959,"27 March 2024, 06:59:53","‏بسم الله الرحمن الرحيم
‏تصريح صحفي صادر عن حزب الشراكة والإنقاذ
‏حول اعتقال المتظاهرين في محيط سفارة العدو

‏يدين حزب الشراكة والانقاذ اعتقال عشرات الناشطين منذ يوم أمس الأحد ومساء اليوم الاثنين من محيط سفارة العدو الصهيوني المجرم، إضافة إلى إطلاق عشرات قنابل الغاز المسيل للدموع باتجاههم قبل ذلك، مما تسبب في إلحاق الأذى بالعديد منهم.

‏إن ما يمارسه الشباب الأحرار من وقفات احتجاجية بالقرب من سفارة العدو هو التعبير الأصدق عن إرادة الشعب الأردني الرافض لحرب الإبادة الجماعية التي يمارسها النازيون الصهاينة ضد أهلنا في فلسطين عامة، وفي قطاع غزة خاصة، فما يحصل اليوم من جرائم بحق الشعب الفلسطيني الصامد لم يشهد له العالم مثيلا في التاريخ، وسط صمت دولي شامل، وعجز مخز لكافة المنظمات المعنية بالاغاثة وحقوق الإنسان.

‏لقد أصبح هذا الكيان بممارساته الإجرامية معزولا ومحتقرا من جميع الأحرار في العالم، وسيزداد عزلة خلال الفترة القادمة بعد رفضه قرار مجلس الأمن الذي صدر الليلة، والذي كشف عن حقيقة هذا الكيان المتمرد على كافة الأعراف الإنسانية، والمصمم على مواصلة القتل الممنهج بحق الشعب الفلسطيني، وإن حماية سفارته، ومنع وصول الأحرار للاحتجاج أمامها غير مبرر في ظل مواصلة الجرائم التي يرتكبها العدو في فلسطين، واقتحام المستشفيات وقتل المرضى والنازحين داخلها، واستهداف الأطباء وطواقم الاسعاف.

‏إن هذه التطورات تتطلب من الحكومة وأجهزتها مراجعة سلوكها المستهجن بحق أبناء الوطن الأحرار، والاستجابة لمطالبهم بكنس سفارة الاحتلال من العاصمة الاردنية عمان، والتوقف عن الاعتقالات ما دام العمل سلميا وفي حدود الدستور والقانون، ونطالب بالإفراج الفوري عن كافة المعتقلين على خلفية الأحداث في فلسطين، والانسجام مع الموقف المعلن للأردن في إدانة السلوك الصهيوني العنصري والوقوف مع الشعب الفلسطيني في مواجهة الاحتلال الغاصب.

‏عاش الأردن حرّا عزيزا ، وعاشت المقاومة رمزا لإرادة الأمة...

‏حزب الشراكة والإنقاذ
‏"
4294967961,"27 March 2024, 12:07:44","هذه حالة أخرى لمحاولة اعتقال رجل أمن وقائي من قبل رجال الدرك والأمن العام.

‏الاعتقالات العشوائية وغير القانونية عن جنب وطرف بحق المتظاهرين هذه نتيجتها

‏ووجود أكثر من حالة تثبت أن الاعتقالات لا تتم بحق مخربين أو مثيري شغب وإنما تتم بشكل عشوائي"
4294967962,"27 March 2024, 13:30:54","الفارق كبير جداً، بين سيما بحوث، مبعوثة الأردن إلى الأمم المتحدة سابقاً، والتي تبنّت الرواية الصهيونية بحذافيرها واتهمت المقاومة باغتصاب النساء 

‏وبين نشميّات الأردن اللواتي يحقّ لنا أن نفخر بهنّ 
‏هؤلاء هن التعبير الصادق عن نسائنا، ومن لهنّ الأحقيّة أن يشغلنَ مواقع تمثيل الأردن"
4294967963,"27 March 2024, 14:20:45",طوفان الاردن.. عندما يكون النصر صبر ساعة...
4294967964,"27 March 2024, 14:49:10",بدء توافد حرائر الأردن في وقفتهن عند النقابات المهنية
